,A,B,C,D,E,F
0,0.38393380004854827,0.7362979416851319,0.25626472182217586,1.4947429466732534,2.0,0.4728133507618818
1,-0.4336699423133794,2.0342160085249548,-0.5063775187540105,0.8715651904891417,2.0,-0.1606664423589218
2,-0.3053826057461831,0.7209629341563579,0.1074331312765191,3.210947314278272,2.0,-2.239909027074872
3,1.7566670667882893,0.7403180179699681,-0.017492502388184894,1.9485988836629335,2.0,-1.3493215245098722
4,1.3054016695940507,0.1866459068140335,0.2961505189717706,0.9047080228365426,2.0,0.45083225437958746
5,-0.07905710126757619,0.19911027915599802,-0.12644121458206858,-1.004499777686695,2.0,0.35902565066995845
6,-0.7185984007807071,0.943941902455841,-0.8549329949422799,2.1574850627251467,2.0,-1.1387962410063208
7,2.2183416796420996,0.7949235965412862,-0.0945444981091943,1.2566159749158308,2.0,0.15545444410886372
8,3.1757618343813894,-3.8026860051422355,1.9296692249224907,2.494709900282338,2.0,-2.1341880599571468
9,3.2625878689149976,0.9593459827015307,2.1889851976230985,0.2775348012945871,2.0,0.6325346899199102
10,3.3150449598547227,0.7504485103656529,1.1128801016836196,-1.016173790945567,2.0,-0.17375623012865782
11,6.654708063781249,-1.5565394499145753,4.837225250010747,2.0952936804603253,2.0,-1.8423625200643712
12,1.9885861547282802,-0.19024178170125516,0.9309762751983868,0.9580672121760894,2.0,-0.5782145106773782
13,-0.4957306913375097,0.9063475503226642,-0.47889254031085926,1.6680781303042176,2.0,-1.0038908845858263
14,3.4642828578772744,-0.421830438656313,2.2992372612602074,1.1403739565642161,2.0,-0.09761883698095614
15,-1.7207776488236552,2.1418531603177957,-2.5332115139912625,0.26131479534263247,2.0,-0.7818526997809363
16,2.1506508577991568,-0.29280186712127504,2.1535609343846973,1.0989483959332331,2.0,0.272180300580301
17,1.5445187599028083,-0.04802150062120264,0.550492604263961,-0.03782044453822708,2.0,0.11705026478908631
18,1.4630944912517587,0.41978395133799673,1.720029486852039,1.7621643404142313,2.0,0.5726245285208547
19,0.12091139184188132,0.1937562974333767,0.2062932211293247,0.14950941873335333,2.0,0.2267620237635931
20,-1.946928018921776,3.398135635180533,-1.459301704560903,0.7575883546250008,2.0,0.135142276038979
21,3.7390160802822696,0.3062812430744248,1.725434047015836,0.4976729214446799,2.0,0.6313820231232696
22,3.91688113849488,2.9755682149681855,2.7673366555903605,-1.6819289523010237,2.0,0.23897173589051335
23,2.395002036072807,0.12851774728544885,1.4574168246363501,0.8148322470606635,2.0,-0.2005468107624946
24,0.590081708828974,0.8270717280509718,0.45735678937851987,-0.17174594814099176,2.0,0.6225148402164996
25,2.383068924434176,-0.5315223263982206,2.3707440401853592,1.8042105179790497,2.0,-0.5219416996565778
26,-0.8734737153139297,0.9555054282046916,-0.5699574584794214,-0.005554942150709841,2.0,0.30784499725794756
27,3.46387762171342,-0.8303065478315828,3.372467803357937,0.6582722591437224,2.0,0.2560376514009597
28,1.563447423620348,-2.286786050579394,1.8456809996357086,0.8307701638396963,2.0,0.76715366399761
29,2.785141276716012,0.993354092624722,2.2719345254260412,0.7683739783114296,2.0,-0.596795275584963
30,1.1471308979480597,0.548064239560371,1.1410984094052843,-1.3125285931607547,2.0,-0.08524711559432868
31,0.7805819336362285,1.2769721490654944,1.0422561684179203,-2.9529654379927575,2.0,-0.6691245423290152
32,2.029577846147501,0.9878939153035078,0.8635573365721254,-0.07248361786788093,2.0,1.0777886898173605
33,2.4513512541374443,-1.3238308712515474,1.5917002999566705,-0.17705608302244125,2.0,0.2699042767447586
34,2.2306365409939692,-0.41886299451738435,1.2257650855985993,0.1049205918517726,2.0,-0.06123380089608177
35,-0.286669177370855,0.22141709172002288,-0.3029200042370124,-0.5398908757342642,2.0,0.08545781136039221
36,3.727647193034483,0.9205676315322078,2.4416346015789534,-0.08929912623274505,2.0,0.6842982793613887
37,1.1020075339770905,1.1322972071040387,1.1384629964593285,-1.5419995078502373,2.0,-0.04509670399005647
38,2.8494576281264266,0.29172291450140736,1.8179207179478682,1.496531996079944,2.0,-0.6423296669300518
39,1.0688709493428232,-2.6004277831523672,1.787783587358321,0.7853188229598244,2.0,-0.030822176815888946
40,4.057560776175929,-3.0567828764285396,1.7573212354195036,0.8796891508395707,2.0,-0.3893036722789426
41,1.6110206688402804,0.7324224704658033,0.550239034261782,-2.371972465426475,2.0,-1.22673967460015
42,3.4207513620751797,-1.4400835964416747,2.032065500350786,1.5866257090456564,2.0,0.04121877937058775
43,0.21986787367786986,1.9829629694308881,-0.5755581571629271,2.2628425723214045,2.0,-0.3802513590572216
44,0.9385607435518674,-0.6101490435682502,0.9924984375706686,-0.4846283088383515,2.0,0.2567650227773447
45,4.592085527433707,-1.0397300948334045,2.961628863649306,0.37409779383232905,2.0,0.8992119290482498
46,0.5836262147231188,1.2675374324352497,1.0566214120440942,-1.2111285313045506,2.0,0.3665858740583254
47,3.089723138489629,-1.070317678523863,2.602093793685512,-0.2935513212408585,2.0,-0.014286337739566779
48,3.802931489575132,2.4305106917902695,3.189112689816098,-1.0711187181285868,2.0,0.21558162155599375
49,1.4649731336318956,-0.048735399030827686,1.451678710622484,0.7579645720588821,2.0,0.465686015901258
