,A,B,C,D,E,F
0,0.0,0.0,-2.0,1.8712990866958727,3.154746928466507,-0.8349341428796655
1,-1.0,0.0,-2.0,0.570637615440953,2.216727957905587,-0.6605138128128926
2,-1.0,0.0,-2.0,-1.4635056741457184,2.1826115892996323,-0.9203392402817221
3,-2.0,0.0,-2.0,-0.2920539413970846,1.2783071874583014,-0.011172567040580006
4,-2.0,0.0,-2.0,-0.6918012385151007,3.8667543820865022,-0.9550346760809117
5,-1.0,0.0,-2.0,1.067117625673917,1.349824238619691,-0.014358497054619612
6,-1.0,0.0,-2.0,-0.27174055104673533,4.593686413121287,-0.0787411253466942
7,-2.0,0.0,-2.0,0.018464212477473485,2.9641088910485203,0.7131236283120156
8,-1.0,0.0,-2.0,-1.1430618955780347,1.8282733366988078,-0.24857589139709824
9,-2.0,0.0,-2.0,-1.7761906166404655,4.178269216300176,-0.6101976538053273
10,-1.0,0.0,-2.0,1.1354300409653793,0.14772815013044038,0.2923017337102079
11,-2.0,0.0,-2.0,0.00944057216394889,0.8529228027319662,-0.0403966116705049
12,0.0,0.0,-2.0,-0.37651549596967904,2.353560220785175,0.3996454906505733
13,-2.0,0.0,-2.0,-2.0069532991349304,2.1266215359045977,-1.7211786952959662
14,-1.0,0.0,-2.0,1.1709196003890021,2.141582036298845,0.34845803514832757
15,0.0,0.0,-2.0,-0.7742990545563727,-0.2598158156369035,0.7043097753708583
16,-2.0,0.0,-2.0,-4.868427945429433,4.7238083557827855,-0.9966759418802239
17,-2.0,0.0,-2.0,-1.3199436395640602,3.8609514191888055,-0.732813222410083
18,-2.0,0.0,-2.0,-1.451431812461414,2.1767455090625227,-1.0945774231940162
19,0.0,0.0,-2.0,1.5628636775668405,2.3337094875288367,-0.5797777632372106
20,-2.0,0.0,-2.0,-2.483758932301334,3.5582807250033808,-1.4133631513629745
21,-2.0,0.0,-2.0,-0.40526409591988355,0.8557227375320093,0.696013118618773
22,0.0,0.0,-2.0,-1.5303707879398856,3.8028143283085414,0.0574379513693858
23,-1.0,0.0,-2.0,0.4954783068726245,1.2331636136293556,0.1861940887601633
24,-2.0,0.0,-2.0,-4.0678778211461575,4.276804896578174,-0.07750830935919395
25,-2.0,0.0,-2.0,0.6336902498818994,1.8248763962200587,1.0001888588878156
26,-1.0,0.0,-2.0,1.6187894738086706,1.5188423288756059,-0.6780386559169439
27,-1.0,0.0,-2.0,0.8613880629290975,1.665705213800863,0.09169391894283785
28,-2.0,0.0,-2.0,-1.065120298829295,2.3005798765725185,0.25009702574940623
29,-2.0,0.0,-2.0,0.4802111121096464,4.034496132953931,0.4096449118048823
30,-1.0,0.0,-2.0,-0.06572982450743203,2.2255625038879376,-0.026506638468236643
31,0.0,0.0,-2.0,0.34486994585597675,0.6255154137653378,-0.12152289448123776
32,0.0,0.0,-2.0,-1.124585470239419,0.07416742039845281,0.7923951732867425
33,-1.0,0.0,-2.0,0.025280020767455058,0.7723856759604366,0.6859260879244093
34,-1.0,0.0,-2.0,-0.012190724018570132,1.0329961684978688,0.5683377920441657
35,-2.0,0.0,-2.0,1.5388444185711765,3.0720459411943244,1.009328255514061
36,0.0,0.0,-2.0,-1.5297187009489428,1.8993477074181853,-1.201050626536861
37,0.0,0.0,-2.0,0.8966310425255046,2.0509938073304625,-0.1413268535395329
38,-1.0,0.0,-2.0,-2.47737299929252,5.537057468452141,-1.4638256262023548
39,-1.0,0.0,-2.0,1.8633563289952568,2.2153556342723038,-1.0951231586627723
40,-1.0,0.0,-2.0,-0.3708463254144214,3.0847326345190322,0.13207983398564627
41,0.0,0.0,-2.0,0.2602658189060266,2.8178688943340395,1.2876487657912503
42,-2.0,0.0,-2.0,-0.8199962034612113,3.175140397903246,0.168577914915932
43,-2.0,0.0,-2.0,-0.6228780859530874,1.5608365353398022,0.6374958499787466
44,0.0,0.0,-2.0,-0.02764559734798322,1.7031753660727222,0.7097512081608593
45,0.0,0.0,-2.0,0.7050712107183625,2.5983525451741745,0.8166667325649282
46,-2.0,0.0,-2.0,0.4482220685373809,4.018767540977967,1.1433519844044895
47,0.0,0.0,-2.0,0.3478269334322795,2.585973722343445,0.7732662635179484
48,-2.0,0.0,-2.0,-0.548448383469133,4.055597197825463,-0.5259407605143536
49,-1.0,0.0,-2.0,-0.33159259764369853,-0.38970568368466907,1.5842880558532242
50,-2.0,0.0,-2.0,0.9421890379160814,2.5353872132468824,0.0632824363575657
51,-2.0,0.0,-2.0,-2.185320645111323,4.288271423524337,-1.6944660164539922
52,-1.0,0.0,-2.0,-1.478228263380285,2.2550983987388706,-0.6189465924504977
53,-1.0,0.0,-2.0,1.312264962772726,2.4047705514933435,0.5456188875871114
54,0.0,0.0,-2.0,-1.5409611402351686,3.8873409920091824,-0.7782470533119757
55,-2.0,0.0,-2.0,-0.9063139687119407,0.3313416026493432,0.41788595347376206
56,0.0,0.0,-2.0,-0.2949690932768027,0.7241734139380895,0.5852592808839907
57,-2.0,0.0,-2.0,0.5691540973449364,1.5168956300188527,0.4116496852701412
58,-1.0,0.0,-2.0,-0.7028125297635152,3.1911885843852668,0.45166293779321787
59,-2.0,0.0,-2.0,0.1405869263793481,1.5720821879130518,0.5947207604437772
