,A,B,C,D,E,F
0,2.3001352985793737,0.9591358630656711,0.0,0.7396094015930279,-2.007198444684141,0.5879028352656632
1,0.004581990670728333,0.5364191934783097,0.0,-0.8300119593211384,3.313576001514858,0.8853547029950537
2,-0.050276979015402117,0.6714457042754183,0.0,2.5019593485701903,0.40898160978121895,-1.032632676434294
3,0.05065646840379132,0.907517093818521,0.0,-0.6809945083880664,-0.6210945639215657,0.36506754738168207
4,0.20295970283073317,0.4221201378746919,0.0,1.896426972640334,0.770467034144252,-0.1153575310998019
5,0.4243037999795062,0.9113847125718885,0.0,-0.6566555459119452,-0.8297141030788326,1.1397019571866607
6,-0.39144602055043476,0.9349357968358141,0.0,-1.3414221620981865,-1.1983808214457081,-0.28729463518698306
7,0.7382181677952124,0.41944771364321115,0.0,0.7019716240314844,0.7817662297918825,0.022390892095635384
8,0.16242768037165017,0.9426218248201521,0.0,1.6751910265528767,2.036347927506172,-0.3173161508375638
9,2.34485439046908,0.9868718167332268,0.0,-1.9129486949399594,-0.6841224264763998,-1.423971880915166
10,-0.23080530129052781,0.4936345451502424,0.0,-0.49895638341942894,-0.9683684520300613,0.12576286320385643
11,-0.035062370228001426,0.7384134855515697,0.0,-2.354439977164334,-0.7835177442779734,-0.8778760465306599
12,0.9080330527193274,0.8184538840706791,0.0,-0.2895893790779964,1.3203770525902465,0.3425311018785614
13,1.8021565296165365,0.4655666621856391,0.0,1.21010142826298,2.620386044526056,0.7774524825203175
14,1.0705063813762485,0.44721401755015305,0.0,2.1570918229435203,0.5548428908608243,-0.5413696747449342
15,1.6664711041908011,0.8942020393652972,0.0,-0.5275835998255506,2.817248187596425,0.6260199410886547
16,1.921036100807729,0.6105067125772503,0.0,1.5922763936471185e-05,-0.3089933801730002,0.05998714837217767
17,1.8485079849820845,0.7407310932185694,0.0,0.4981741747065507,-0.9070495584417573,-0.6859163276381179
18,-0.06138702802495625,0.15440002852281637,0.0,-2.959513883831603,-1.1365167662911873,-2.27495884380488
19,-0.13467269833600598,0.7558156577802154,0.0,-0.7292197753642095,1.5345631374508537,0.750520451295715
20,0.0015051284811203,0.17408724458534744,0.0,-0.5246770547136637,1.8695158881364968,0.9589873061034319
21,0.7849759888408403,0.9141779524597239,0.0,-0.9747209644217107,-0.5757915176081142,0.29107778116986904
22,-0.3234518584952338,0.6582790216590322,0.0,-2.2796678543472924,-1.3956079733267919,-1.852810536871727
23,0.948063841715715,0.5565848219809313,0.0,-0.5574742686267286,-1.5858671167625105,0.7179735151361262
24,1.890896829521551,0.8995799374428062,0.0,-1.4594509581801878,-1.1185026226509462,0.008250170580613406
25,0.1493136730307729,0.5277213177712524,0.0,-0.09819179466865591,-1.3866592130392097,0.35743453361227995
26,1.8848812647465711,0.8126895148670599,0.0,-3.112709448186333,-1.687913816839245,-2.2843320877402897
27,0.7182085642048717,0.4566021070878941,0.0,-1.4026737244553333,-2.947967559333717,-0.619869529376634
28,1.1117276047972862,0.4837114159971249,0.0,-2.0807769624502734,-1.7513964665645343,-0.7808638765750824
29,0.5938094080859854,0.6314010724738118,0.0,0.6521736413936431,1.4653962808791292,-0.23402494290210407
30,2.002533464994113,0.8479490964914249,0.0,0.505930372184255,0.4470771717441108,0.4714903638784646
31,0.842931903728623,0.4733560559445313,0.0,0.9071274014196028,0.7906303302392473,0.5259413086485865
32,0.25858167652419434,0.9055732625762413,0.0,0.5870422466786023,0.12326789874592924,-0.9608823261778001
33,1.0151077698551412,0.5825147206044798,0.0,1.7180011218495095,1.3955971769279507,-0.39144187136308617
34,-0.3482296337452141,0.9190199864463384,0.0,-0.9945993225348531,0.14219811967901938,0.7140244480613014
35,2.0391133041069205,0.2794934942245755,0.0,-2.2548283294562115,2.3413623893533493,-0.9494025466372698
36,-0.40409924829559934,0.9699769972886727,0.0,-1.2560119342641898,-1.7499414109561386,-0.06649664438374442
37,-0.08565254782372898,0.5013843437624949,0.0,-2.6065233983827873,-1.2923155097952894,-1.2610469164463822
38,0.28349323839624346,0.37570936273327665,0.0,-1.6847869388476377,0.18338016528305462,-1.0155484050153645
39,2.1501570427751058,0.8168343725093734,0.0,0.2808815208143507,0.4057947290466749,1.1581655423244168
40,0.12734162181786415,0.8746240610192368,0.0,-1.1289208984673729,-0.9351776068010536,-1.2853021085767746
41,1.0494462057556038,0.4132270623976559,0.0,0.190072549269783,2.2034884781851063,0.8906149860517807
42,0.6951972206244179,0.9803454899939323,0.0,-1.4554561059853413,0.8615341346168311,-0.4379372951042789
43,1.1046359276591244,0.5048703919205562,0.0,1.0889278533831226,2.9997489765390997,-0.36698409436089074
44,1.999034199469228,0.2033366581552062,0.0,-0.35568319134445314,-1.6071227573141864,1.4280699173149425
45,0.07603583582427571,0.5905334455679616,0.0,-0.16084347975140378,0.0311524297679029,1.230919198751615
46,0.5561142291460404,0.6762777407962568,0.0,-3.534618073105661,-2.2552281893327697,-2.266795159507744
47,0.05144257813817712,0.3539599820689995,0.0,-1.0595417050622828,0.005535430630499641,0.3110992893312763
48,0.20678354927433806,0.6481360126567585,0.0,0.25314023626000576,0.021024015077426246,1.0121831294805337
49,2.234252656946449,0.9215751922656394,0.0,-0.7267398624838479,1.7972188782591059,0.04921415542439056
50,-0.08207117515037295,0.6428524021889489,0.0,2.598366750511831,1.604661239100799,-1.4788065525140461
51,0.2454086470508574,0.7771762022029988,0.0,-1.0609052746381153,-0.35064834353979024,0.39263603439369654
52,0.08551176016533267,0.3161607524103112,0.0,0.29534594970269973,-0.5039433069719771,1.4385198350420292
53,1.0523976876257297,0.36457744100596773,0.0,0.009113492420268487,0.2641386231082674,-0.5590146422254916
54,0.014505081332429122,0.5829601061371387,0.0,0.6614889142451015,0.058632157869476245,-0.06826562039256046
55,0.6957052028537783,0.9387980718018171,0.0,-0.5450159297239884,1.1304891194314024,0.902553081146726
56,-0.4046174559740454,0.7945916148364685,0.0,-0.07130003406266905,-1.393114344521557,1.1103935922575805
57,-0.13630462331389706,0.9600534805672682,0.0,-0.18529565413723686,1.3191885035615356,1.2386592123086215
58,0.7482550738566952,0.9335812591253868,0.0,-0.9603340054156907,2.369401963200789,0.4791748945457752
59,1.2568434189235125,0.7017900353037414,0.0,-1.1286995640810344,0.7249105507530048,0.7348529611954822
60,-0.4368252618465215,0.9076935966897683,0.0,-1.3630507631209072,0.7768176753638025,0.24368432593106087
61,0.026199057610352832,0.35368385147042475,0.0,-0.041825488563257296,-0.6664201786373601,0.2537831586951651
62,2.152664264551225,0.5529989329573713,0.0,-1.8213951278207237,1.6127330215009086,-0.7735544868947442
63,-0.08009028617692292,0.46312505441662316,0.0,-1.2778707209914315,-0.03908905586038086,-0.3686704820981607
64,-0.2674858394480609,0.9751365617451399,0.0,0.23600195768983268,0.03935425080206332,0.9777454647800151
65,-0.1927038953344476,0.5067210550304355,0.0,2.220015291595618,1.127106220550616,-1.4939622344173178
66,0.014906397618518499,0.43339515059591605,0.0,1.754668268015376,1.0378829137270613,-0.08937177982727632
67,0.10368380545188026,0.32108908784227114,0.0,0.02977394909438852,1.5570876878696902,0.2607335752713592
68,2.002892242755185,0.6799207425900059,0.0,1.6984878323232393,0.25599285930570576,-0.35988383435708715
69,0.8183363708463421,0.3815733641840339,0.0,0.9481177407445918,-2.5859550532617535,0.17090011480966782
70,0.8726604382212662,0.8272708405617173,0.0,-0.8431894990620086,-0.7335772217170122,0.07886622622253658
71,-0.3234269351152457,0.8807621365860643,0.0,-1.902888909889779,-0.4136548256232944,-1.3836082175874302
72,0.07856921856085723,0.3953937821400245,0.0,0.7621203839024613,0.9968820504660535,0.5226598461865992
73,1.5999383150030833,0.9709632917738183,0.0,-1.632583551297527,-1.5945851145338146,0.05360412399797591
74,1.0815492784796235,0.5008584580585589,0.0,-0.8741297115671389,2.2514038482369036,0.025585059052761094
75,1.3191986177132713,0.753340917721975,0.0,1.153442091637066,0.6760926576357532,-0.152119963598549
76,0.059852681064500805,0.6584805912221734,0.0,0.5969453351323126,-0.37356205519921043,-0.24106630451433286
77,-0.06844360326680614,0.645506728613944,0.0,0.6798580901105391,-0.39385599890440437,-0.582986129173948
78,2.1364845145902045,0.7144450223244102,0.0,-1.5747134550053699,-1.1910379405192149,-0.2499555033007473
79,0.048334920092871284,0.14475373530885857,0.0,1.8320934956117696,1.5547053928251144,-0.03458905823770536
80,-0.06721838772944808,0.5175047746748932,0.0,-1.4681026056825561,-1.0073071008354124,-0.5178633092968292
81,2.0700214062240527,0.9505629946696148,0.0,-0.8763074962539438,-1.621813670350946,-0.34330858829791544
82,-0.0734840698728854,0.3371766857329285,0.0,0.5113490396394725,0.3127033571585971,1.1144758197028204
83,0.9891614818943758,0.0869020017929315,0.0,-2.723925344039884,-2.0644621271369985,-0.9741098841795618
84,0.4442549161648679,0.8926202184261325,0.0,2.3980894790789846,-3.950867510594085,-1.340847523312854
85,2.0208079989555485,0.3396585925646926,0.0,-1.554581552858186,0.24603685278910992,-0.42483675112850294
86,0.21873574346614078,0.9182263865851119,0.0,-1.9176759906580616,-1.767620922819061,-0.07122536474002028
87,-0.16212493959670757,0.8201080952292882,0.0,0.9711466311485857,-1.4323488675993448,0.0033897969430476405
88,1.94021111399694,0.31443104957171897,0.0,1.4805638510509906,-0.12320934786145404,-0.21982075968054554
89,1.9525836338539444,0.5850784580274775,0.0,2.3918920851599594,1.3585071066459984,-2.0584293528097506
90,1.473703450774433,0.9087418375394458,0.0,-1.1899561882849259,-1.730120436264242,0.21936062481562935
91,0.09240240571221846,0.20891900714354322,0.0,-0.24302406198643034,0.36082021577864115,0.39307800958342476
92,0.2983232011691144,0.6543073918837305,0.0,1.422481619550036,0.23786100242325814,-0.292503216746908
93,1.1548818930547047,0.8882490670298743,0.0,1.4003826802187789,0.5555166488103188,-1.317499546672988
94,0.08499045976305324,0.37554530423334853,0.0,-2.8337580448245596,-0.19752466344979114,-1.6505446200298741
95,0.8242452050806949,0.8046630548781674,0.0,-0.5289776631274827,-0.5069013220261814,0.5143648682982043
96,-0.06499611081773254,0.3969738930421409,0.0,-1.0379659926261824,0.02344477152736695,0.2903729040719375
97,2.090665585883535,0.47651153925706,0.0,1.6260464141688682,-0.04837497553018607,-0.6183976691807145
98,-0.09637236958489598,0.3172856802481108,0.0,-1.793038541802422,-1.4354436179061274,-0.5792288670692533
99,0.12022014374565715,0.7580347080927625,0.0,-1.2773222503483754,-0.7912908869658144,-0.00599595323488139
