,A,B,C,D,E,F
0,-2.0,0.5150208392438829,-0.07136746673474459,-1.7403698455769403,0.34610689021510127,-0.8831161185304096
1,-2.0,1.8919798563387904,2.1385096889257404,-3.2928439972154875,-1.1983348755552257,-0.7201157832048805
2,-2.0,0.4168117648650025,0.15906041056938391,0.5632879420861555,0.9194103953699465,0.49591041282073195
3,-2.0,0.5878292722535078,2.1941233548135273,-0.1364661400164079,-0.6425289821908686,0.5014936282333394
4,-2.0,2.3558204803373686,-1.6989773536304984,0.09926047758904122,0.5629834006077339,0.6932239366144363
5,-2.0,-2.313607926875143,3.2828987785156443,-0.6493231795307375,-3.007452268302899,-0.4503678389444161
6,-2.0,0.751198674708206,-0.5026813179151719,1.9583797555478994,1.2155303064650584,-1.7439201378686282
7,-2.0,0.4765119800245349,-0.39970626203370707,2.472104356656477,1.013791331216973,-1.5636061533809031
8,-2.0,1.3791183744045101,1.0525009908511422,-3.4665425077937027,-1.4065575053479709,-1.7503443595686248
9,-2.0,-3.1232919399104615,1.755642116790169,-0.9078941461509347,-1.325070784230346,0.3124113464282813
10,-2.0,-1.009830326751683,-1.7690927418880316,-1.1639614213756326,2.667724357864242,-0.9580928168121281
11,-2.0,1.5000154688993623,2.6142806820183235,-2.18015324959393,-0.3823037421962505,-1.399263246484082
12,-2.0,0.5689748453625713,0.3369101238324591,0.8601259237975092,-0.9576068037047979,0.07990723100572972
13,-2.0,2.6052766016486024,-0.8464507249738489,-0.48379504103233634,1.0027900468495228,0.62934002679402
14,-2.0,-0.4860270769684504,1.7128721066545562,-2.0596520668385248,-1.797373305627828,-1.798512497986303
15,-2.0,0.6355235874434755,-0.09121101574051171,-0.5347581559286714,-0.06923481707787474,-0.2677917165612572
16,-2.0,-2.393866880586221,2.477755659424697,-0.2395223510397031,-2.0633025165554524,0.549253769948554
17,-2.0,0.6751612733583234,0.7363036988857827,-1.0858694265125204,0.2555490138200244,0.10529315091049629
18,-2.0,0.3162295271590978,1.1176862452364227,0.6972544409506845,-0.08072217427303441,0.07736445658609936
19,-2.0,0.27018236216325964,-0.4440252424685198,-1.4305898224891433,1.2794361852279743,-0.28359187664317065
20,-2.0,2.2510697887737807,2.6683914012368333,-0.8024414843090704,-3.271746537482251,-0.3751965219743624
21,-2.0,-0.024610574647603273,0.7049459191875509,1.3468008206407398,-0.3739724586035871,-0.07791189526201972
22,-2.0,-3.0943433666642326,2.1437669152073493,0.13162262072192454,-1.3405371889564475,0.24180491644698088
23,-2.0,0.2094894649476018,0.8383716076476406,0.9178183429100815,-0.4955570219963181,0.4672792771259439
24,-2.0,1.1499431629835648,0.4534009040536393,-1.216762648259201,1.9372548007707322,-0.2904564135651754
25,-2.0,0.28612043009867416,0.8548648295794505,-2.1655997212132556,-0.3042190385248684,-1.6326507938202113
26,-2.0,0.8551472351261229,1.6498736945844343,0.28731739208608564,-3.487580753814277,1.5861375802100102
27,-2.0,-1.5922135959543366,1.3555064020943806,1.5383342557838708,1.0621843096315136,0.2618337435415259
28,-2.0,-4.300771065843244,3.164507800139298,1.609656389569381,-4.881270347137055,-0.5155590069150735
29,-2.0,0.8596921103304928,0.5918176766378889,0.08758576005928842,-0.6283178828300832,0.8298832939557703
30,-2.0,1.3121952451994665,3.333147615461744,-0.782157010183517,-3.423621484681556,-0.06087259981773985
31,-2.0,0.7766961138971274,0.6775235880428073,-2.478644709918087,-1.0877504033961003,-2.0455904033832653
32,-2.0,0.4097943597891647,1.4308185570955776,0.32490557678617066,-2.459803181474359,0.11901810970570559
33,-2.0,0.7614087811890661,-0.5189188545985828,1.2158725472785055,2.203611275560883,0.6791119786814781
34,-2.0,0.8518152985561525,0.03513200302565955,-1.8773932131016091,-1.6886442022767283,0.1099819844757911
35,-2.0,0.6391328253209106,0.49814953536796547,-0.21546873064402372,-1.171815838672827,0.8543947354415378
36,-2.0,0.8680307236695154,-0.6936386510707326,-0.6606367895717218,-1.1849532067457484,-0.4588745753185135
37,-2.0,0.016690401515643882,-0.650756870090111,-2.2436703255711268,0.3143185629527396,-1.2835586596661672
38,-2.0,0.5817297635074983,2.6430093223769706,-2.640033926792679,-2.30461939741823,-1.45487453333003
39,-2.0,1.2029923905974131,2.5027635853945323,0.7893219438542662,-4.091730651952048,-0.36930823537424984
40,-2.0,1.6090868096056918,-0.3602413617398339,-0.8056351845004988,-0.7682446227688757,-0.2010666313305738
41,-2.0,0.9582117149620262,0.7136517686940589,-2.360031024530313,-0.9672674812708342,-1.0697002379427833
42,-2.0,0.8727782136905511,3.120659765051514,1.3022874779096747,-2.3825781247042124,-0.5229137834402495
43,-2.0,2.004814164049579,-2.4525982571484457,0.5181977877185,0.7386019685072338,0.7563483340846741
44,-2.0,0.5521932666886388,1.2579382506580727,-1.1404990215494268,-0.6042166671151716,0.4359766587375262
45,-2.0,-0.23977910482381692,1.4045667646071234,-2.6592781589784473,-2.8458708973822313,-1.0399723055708916
46,-2.0,-3.2935283764884185,2.8010593314938133,1.5528807132472944,-4.405388457453929,-0.8870963907995737
47,-2.0,0.8170825270236096,0.7779875152808227,-1.9205176393766057,-0.19483694506968563,-1.1158401354827763
48,-2.0,0.8157933323303761,0.7230300992836625,0.40005365886662736,-3.38979525350007,-0.2260839083051891
49,-2.0,-3.8587045298722393,2.3361368524555384,-0.8080973447733458,-2.7839541967175436,0.1912200515650339
