,A,B,C,D,E,F
0,0.30421786759374037,-2.0,-0.9111877516409566,-1.0176568326977145,1.9073781798138125,0.9400917521452381
1,2.447123643126272,-2.0,2.118526778889966,-1.3642159024849838,-0.3760822171859213,-0.19632710512337112
2,1.0602937411542919,-2.0,0.39911513043218017,-3.105660879545756,-1.7259663200375246,-0.8550553791689505
3,1.5473596728014738,-2.0,0.07323129075321433,2.0559866040484165,0.6836850691900788,-1.208386918867677
4,-0.5375815716745973,-2.0,-2.3799930467936887,-0.265595304621008,2.8449635178535484,0.9161146348114715
5,0.36571540308462686,-2.0,0.27815547486148295,-2.647532338205077,1.6028523908162153,-2.1554634215219
6,4.364570448918743,-2.0,1.1329230992303119,-1.7461234927325568,-1.1842710651985269,-0.20398684624158553
7,1.2474114159083254,-2.0,-0.3099776835715997,0.5102125820202615,-2.5267558255256075,0.2550723372987036
8,-0.02177954311518726,-2.0,-0.29920391209788355,-0.6197629810862078,0.6888879702137439,0.3591028095812937
9,-1.1330136981346322,-2.0,-1.1978228517477145,-0.08460814408545958,0.5182458046292314,0.4667977452234918
10,-0.016718126318493898,-2.0,-0.30563027530597275,-0.18830031578969675,-0.12961676448773074,-0.1537414440850876
11,4.1921831166138155,-2.0,2.6215139877350326,-1.8589191700474637,-4.060919170654971,-0.3717388730349859
12,1.3840015797835965,-2.0,1.7815452630335153,1.0509777515670164,-2.2416055125449166,0.29465363808584294
13,4.122624140056538,-2.0,0.5272571741331318,-1.3508811603252742,-1.8348828944369897,-0.136476182462497
14,0.6122226673680622,-2.0,0.5087487295493925,-0.3885157419896358,-1.7346499446672992,1.207515523811487
15,3.8470044288500183,-2.0,1.457272279277015,-1.8748024791738005,-2.2988215658483115,-0.777770150189065
16,2.138739903464232,-2.0,0.169445527824297,-0.4733404733510226,1.973962614527604,0.3039981084504141
17,1.0359845797212646,-2.0,1.2484445685593575,-0.9087843894842821,-2.988066816048862,0.31556035582542774
18,-0.9878780438860579,-2.0,-0.6856420855199186,-0.3265883745105196,1.4871680822699638,1.4030313571874864
19,3.0339172997309642,-2.0,1.189224262180026,-2.711420213781051,-2.9074609698369347,-1.6651413453482264
20,1.5714758133345295,-2.0,0.6215487487348271,-2.045006191291173,-0.7893395633535861,-0.39098752154878297
21,-0.07299429934732529,-2.0,0.06267907731170108,2.4896652858677615,1.1522445876779073,-1.584592374150206
22,-0.1618817776009801,-2.0,0.5931508727528255,-0.8653763946498764,0.3103773491992815,-0.6394935461759034
23,0.08244002007642348,-2.0,-0.49981222336263964,0.3744403449117627,1.7654188973395886,0.5716020149393501
24,1.09839142352799,-2.0,-0.12150340666418824,-1.0526009132203433,-0.8693839799385604,-0.6624079675156327
25,2.604782191286379,-2.0,0.9410702495283875,-0.1980485498424951,-2.0660003623524386,0.303623164020304
26,1.6699349811175142,-2.0,0.7597361394230768,1.1464609110247745,-1.4101675568011474,-0.3350835800741435
27,3.6918505830212505,-2.0,2.016664959777864,-0.1266858311737517,-0.8503782864406524,0.3941228594929951
28,1.7884623541492883,-2.0,1.2081592314675373,2.2327884087659218,-0.5623262885891354,-1.1206482027114222
29,2.5083440345369983,-2.0,1.060381751366618,0.0821803118768728,-2.6858059383296964,1.2723248297756997
30,-1.7552894825813605,-2.0,-0.2561504239472525,1.0975296963590289,1.7182146045723623,0.02208790844926245
31,0.45813888946810644,-2.0,1.15618762922277,0.09623489631154236,-2.6801764973860274,0.9560217316499057
32,1.9653841515753057,-2.0,1.6114924718394266,-0.478680777947889,0.9185812053042215,-0.43155691968505594
33,-0.38968080617380696,-2.0,0.28058343262192653,-1.4442303331678683,-1.3293020109767326,-0.2703523130853767
34,0.45477127815039875,-2.0,0.8552462293886628,-1.3709699501855312,-0.13965633430977464,0.300929347212254
35,3.5886833693144475,-2.0,2.9977200894860214,-1.455611841539072,-3.334099064724651,-0.9397075662045353
36,2.1848475303351904,-2.0,1.949902360661121,-0.042160086171534716,-0.6649856751593055,1.6198753056178679
37,4.852844314787103,-2.0,3.5736802875021985,-1.1188764345740498,-2.7078043292434586,0.5049388053253285
38,0.2784316302636203,-2.0,-0.6310585022498798,-0.7279243006313321,-0.2585450748314808,-0.017549654573754125
39,-0.1244641451089758,-2.0,-0.5209269910721792,-0.47734116502754553,0.3919913038651417,0.48496031547984286
40,1.0676831455303635,-2.0,1.7652557821307786,0.58392752961614,-1.7449594466471805,1.1253254670203559
41,-0.4632139768766243,-2.0,-0.3346158036495477,2.5021401123381457,2.6203085790903864,-0.8874080582201681
42,2.1339942667820364,-2.0,1.6585080283356377,-1.9846486258570226,-1.4391245424463832,-0.26464376624090025
43,2.1986998627255083,-2.0,0.7411602889985829,-1.2900095692029245,-1.0640166137854898,-0.37087162492565146
44,2.134203899349235,-2.0,0.9628117849841553,-0.4624837138398149,-1.1820224090978986,0.9369965661934876
45,2.408097630998846,-2.0,2.4536964502021004,-1.1118105699070604,-2.3606876483712798,-0.09949119740154294
46,-0.2847720644040798,-2.0,-0.2873066212056785,-3.207508642099009,-1.0728865319286607,-2.0200298202945177
47,2.945619621801864,-2.0,1.868762567016253,-1.369233442390908,-1.2034690193645576,1.008968353066336
48,3.0206660010691273,-2.0,2.4025607592828884,-1.5022896016488458,-3.6799882402173676,-0.3404447189027802
49,4.893189418596423,-2.0,3.162153954974343,-1.1528739293257753,-4.353555886933838,-0.29974179579453036
